YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SN02,SN03,SN52,SN53,SNOW,SNWD,SX02,SX03,SX52,SX53,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV07,WV20
1981,3,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,-99.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,-99.0,,-99.0,,,,,
1981,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,99.0,,,,,99.0,,,,,,,99.0,,99.0,,,,,
1981,3,9,80.0,80.0,,,,,,,,1430.0,0.0,81.0,,,,,,,,0.0,0.0,,,,,,,53.06,32.0,558.0,,,,360.0,360.0,-9999.0,,,,98.0,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
1981,3,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,
1981,3,11,50.0,50.0,,,,,,,,354.0,0.0,89.0,,,,,,,,0.0,0.0,,,,,,,53.06,37.94,618.0,,,,,,999.0,,,,77.0,58.0,999.0,,999.0,,,,,1.0,,,,,,,999.0,,999.0,,,,,
1981,3,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,
1981,3,14,20.0,20.0,,,,,,,,1648.0,0.0,94.0,,,,,,,,0.0,0.0,,,,,,,55.94,30.92,654.0,,,,,,9999.0,,,,77.0,76.0,9999.0,,9999.0,,,,,9999.0,,,,,,,9999.0,,9999.0,,,,,
1981,3,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,-99.0,,,,,
1981,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,99.0,,,,,
1981,3,17,60.0,70.0,,,,,,,,1230.0,0.0,56.0,,,,,,,,0.0,0.0,,,,,,,53.96,28.04,396.0,,,,135.0,135.0,-9999.0,,,,87.0,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
1981,3,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,-9.0,,-9.0,,,,,
1981,3,19,70.0,70.0,,,,,,,,230.0,0.0,80.0,,,,,,,,0.0,0.0,,,,,,,55.04,37.94,564.0,,,,,,999.0,,,,87.0,76.0,999.0,,999.0,,,,,999.0,,,,,,,999.0,,999.0,,,,,
1981,3,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,-999.0,,,,,
1981,3,22,70.0,70.0,,,,,,,,1542.0,0.0,96.0,,,,,,,,0.0,0.0,,,,,,,55.94,33.08,684.0,,,,,,9999.0,,,,77.0,67.0,9999.0,,9999.0,,,,,9999.0,,,,,,,9999.0,,9999.0,,,,,
1981,3,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,-99.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,-99.0,,-99.0,,,,,
1981,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,99.0,,,,,99.0,,,,,,,99.0,,99.0,,,,,
1981,3,25,100.0,100.0,,,,,,,,2018.0,41.0,12.0,,,,,,,,0.0,0.0,,,,,,,55.04,37.94,84.0,,,,315.0,315.0,-9999.0,,,,159.0,139.0,-9999.0,,1.0,,,,,-9999.0,,,,,,,1.0,,1.0,,,,,
1981,3,26,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,
1981,3,27,80.0,90.0,,,,,,,,342.0,,35.0,,,,,,,,5.0,0.0,,,,,,,44.06,28.94,258.0,,,,,,999.0,,,,144.0,125.0,999.0,,999.0,,,,,999.0,,,,,,,999.0,,1.0,,,,,
1981,3,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,-999.0,,,,,,,
1981,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1981,3,30,100.0,100.0,,,,,,,,1354.0,,20.0,,,,,,,,0.0,0.0,,,,,,,55.94,37.94,144.0,,,,,,9999.0,,,,134.0,116.0,9999.0,,9999.0,,,,,9999.0,,,,,,,1.0,,9999.0,,,,,
1981,3,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,-99.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1981,4,1,100.0,100.0,,,,,,,,1348.0,0.0,11.0,,,,,,,,0.0,0.0,,,,,,,60.980000000000004,41.0,90.0,,,,180.0,180.0,,,,,154.0,125.0,,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,
1981,4,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,
1981,4,3,100.0,100.0,,,,,,,,424.0,28.0,37.0,,,,,,,,0.0,0.0,,,,,,,51.98,39.92,282.0,,,,,,,,,,98.0,85.0,,,999.0,,,,,,,,,,,,1.0,,999.0,,,,,
1981,4,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1981,4,6,50.0,50.0,,,,,,,,36.0,5.0,70.0,,,,,,,,8.0,,,,,,,,46.94,33.98,540.0,,,,,,,,,,134.0,103.0,,,9999.0,,,,,,,,,,,,9999.0,,1.0,,,,,
1981,4,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1981,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,,,,,
1981,4,9,60.0,50.0,,,,,,,,148.0,0.0,82.0,,,,,,,,0.0,0.0,,,,,,,55.94,42.980000000000004,630.0,,,,180.0,180.0,,,,,134.0,89.0,,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,
1981,4,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,
1981,4,11,90.0,80.0,,,,,,,,518.0,0.0,66.0,,,,,,,,0.0,0.0,,,,,,,51.98,37.94,516.0,,,,,,,,,,108.0,80.0,,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,
1981,4,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,
1981,4,14,60.0,40.0,,,,,,,,1954.0,0.0,74.0,,,,,,,,0.0,0.0,,,,,,,69.08,42.08,582.0,,,,,,,,,,129.0,98.0,,,9999.0,,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,4,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,
1981,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,
1981,4,17,60.0,50.0,,,,,,,,12.0,5.0,66.0,,,,,,,,0.0,0.0,,,,,,,66.02,46.04,522.0,,,,180.0,180.0,,,,,108.0,89.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
1981,4,18,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,19,50.0,40.0,,,,,,,,418.0,0.0,99.0,,,,,,,,0.0,0.0,,,,,,,64.94,41.0,786.0,,,,,,,,,,103.0,63.0,,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,
1981,4,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,
1981,4,22,20.0,10.0,,,,,,,,1518.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,69.08,35.06,798.0,,,,,,,,,,82.0,63.0,,,9999.0,,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,4,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,
1981,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,
1981,4,25,70.0,80.0,,,,,,,,1018.0,0.0,93.0,,,,,,,,0.0,0.0,,,,,,,73.04,48.92,738.0,,,,180.0,225.0,,,,,113.0,72.0,,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,
1981,4,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,
1981,4,27,100.0,100.0,,,,,,,,230.0,0.0,81.0,,,,,,,,0.0,0.0,,,,,,,71.06,44.06,636.0,,,,,,,,,,77.0,63.0,,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,
1981,4,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,-999.0,,,,,
1981,4,30,80.0,90.0,,,,,,,,1206.0,8.0,36.0,,,,,,,,0.0,0.0,,,,,,,57.02,44.96,294.0,,,,,,,,,,216.0,156.0,,,9999.0,,,,,,,,,,,,1.0,,9999.0,,,,,
1981,4,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,
1981,5,1,60.0,60.0,,,,,,,,1830.0,0.0,86.0,,,,,,,,0.0,0.0,,,,,,,87.08000000000001,50.0,726.0,,,,180.0,180.0,,,,,118.0,89.0,,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,-9999.0,,,,,
1981,5,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,-9.0,,,,,
1981,5,3,90.0,90.0,,,,,,,,454.0,18.0,34.0,,,,,,,,0.0,0.0,,,,,,,73.94,53.96,288.0,,,,,,,,,,164.0,116.0,,,1.0,999.0,,,,,,,,,,,1.0,,999.0,,,,,
1981,5,4,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,-999.0,,,,,,,,,,,,,-999.0,,,,,
1981,5,6,30.0,50.0,,,,,,,,1324.0,0.0,84.0,,,,,,,,0.0,0.0,,,,,,,73.94,42.08,708.0,,,,,,,,,,129.0,98.0,,,9999.0,9999.0,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,5,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,-99.0,,,,,
1981,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,,,,,
1981,5,9,80.0,90.0,,,,,,,,1506.0,10.0,24.0,,,,,,,,0.0,0.0,,,,,,,57.92,37.94,198.0,,,,315.0,315.0,,,,,144.0,107.0,,,1.0,-9999.0,,,,,,,,,,,1.0,,-9999.0,,,,,
1981,5,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,-9.0,,,,,
1981,5,11,30.0,20.0,,,,,,,,236.0,0.0,88.0,,,,,,,,0.0,0.0,,,,,,,59.0,33.98,744.0,,,,,,,,,,108.0,76.0,,,999.0,999.0,,,,,,,,,,,999.0,,999.0,,,,,
1981,5,12,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,14,30.0,30.0,,,,,,,,1312.0,0.0,78.0,,,,,,,,0.0,0.0,,,,,,,66.92,37.94,666.0,,,,,,,,,,82.0,54.0,,,9999.0,9999.0,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,5,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,-99.0,,,,,
1981,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,99.0,,,,,
1981,5,17,50.0,50.0,,,,,,,,812.0,0.0,42.0,,,,,,,,0.0,0.0,,,,,,,62.959999999999994,44.06,366.0,,,,315.0,315.0,,,,,123.0,98.0,,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,-9999.0,,,,,
1981,5,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,-9.0,,,,,
1981,5,19,60.0,70.0,,,,,,,,942.0,0.0,28.0,,,,,,,,0.0,0.0,,,,,,,59.0,39.92,240.0,,,,,,,,,,98.0,72.0,,,999.0,999.0,,,,,,,,,,,999.0,,999.0,,,,,
1981,5,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,-999.0,,-999.0,,,,,
1981,5,22,90.0,80.0,,,,,,,,1524.0,0.0,63.0,,,,,,,,0.0,0.0,,,,,,,82.04,44.96,540.0,,,,,,,,,,164.0,125.0,,,9999.0,9999.0,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,5,23,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,-99.0,,,,,
1981,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,,,,,
1981,5,25,100.0,100.0,,,,,,,,1242.0,66.0,14.0,,,,,,,,0.0,0.0,,,,,,,51.08,42.980000000000004,120.0,,,,360.0,135.0,,,,,93.0,72.0,,,-9999.0,-9999.0,,,,,,,,,,,1.0,,-9999.0,,,,,
1981,5,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,-9.0,,,,,
1981,5,27,80.0,80.0,,,,,,,,48.0,25.0,14.0,,,,,,,,0.0,0.0,,,,,,,62.959999999999994,44.96,126.0,,,,,,,,,,57.0,40.0,,,999.0,999.0,,,,,,,,,,,1.0,,999.0,,,,,
1981,5,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,-999.0,,,,,
1981,5,30,100.0,100.0,,,,,,,,1224.0,0.0,41.0,,,,,,,,0.0,0.0,,,,,,,77.0,55.04,360.0,,,,,,,,,,139.0,107.0,,,9999.0,9999.0,,,,,,,,,,,9999.0,,9999.0,,,,,
1981,5,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,-99.0,,,,,
1981,6,1,40.0,40.0,,,,,,,,1506.0,0.0,95.0,,,,,,,,0.0,0.0,,,,,,,80.06,51.98,846.0,,,,360.0,135.0,,,,,87.0,58.0,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1981,6,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,
1981,6,3,90.0,100.0,,,,,,,,630.0,84.0,39.0,,,,,,,,0.0,0.0,,,,,,,78.98,55.04,348.0,,,,,,,,,,206.0,156.0,,,1.0,999.0,999.0,,,,,,,,,,1.0,,,,,,,
1981,6,4,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1981,6,6,10.0,20.0,,,,,,,,1548.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,77.0,48.92,858.0,,,,,,,,,,77.0,45.0,,,9999.0,9999.0,9999.0,,,,,,,,,,9999.0,,,,,,,
1981,6,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,-99.0,,,,,,,
1981,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,99.0,,,,,,,
1981,6,9,90.0,90.0,,,,,,,,506.0,0.0,79.0,,,,,,,,0.0,0.0,,,,,,,84.91999999999999,62.959999999999994,708.0,,,,180.0,135.0,,,,,118.0,80.0,,,1.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1981,6,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,,,,,
1981,6,11,100.0,100.0,,,,,,,,500.0,0.0,78.0,,,,,,,,0.0,0.0,,,,,,,84.91999999999999,62.059999999999995,708.0,,,,,,,,,,82.0,63.0,,,999.0,999.0,999.0,,,,,,,,,,999.0,,,,,,,
1981,6,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,-999.0,,,,,,,
1981,6,14,30.0,40.0,,,,,,,,700.0,0.0,95.0,,,,,,,,0.0,0.0,,,,,,,77.0,60.980000000000004,864.0,,,,,,,,,,118.0,89.0,,,9999.0,9999.0,9999.0,,,,,,,,,,9999.0,,,,,,,
1981,6,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,
1981,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,,,,,,,
1981,6,17,20.0,10.0,,,,,,,,1254.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,84.91999999999999,55.94,906.0,,,,360.0,360.0,,,,,123.0,72.0,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1981,6,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,
1981,6,19,30.0,20.0,,,,,,,,200.0,23.0,82.0,,,,,,,,0.0,0.0,,,,,,,80.06,46.94,738.0,,,,,,,,,,190.0,152.0,,,1.0,999.0,1.0,,,,,,,,,,1.0,,,,,,,
1981,6,20,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,-999.0,,,,,,,,,,,,,,,,,,
1981,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
1981,6,22,60.0,60.0,,,,,,,,1400.0,74.0,86.0,,,,,,,,,0.0,,,,,,,62.059999999999995,39.02,780.0,,,,,,,,,,108.0,67.0,,,1.0,1.0,9999.0,,,,,,,,,,1.0,,,,,,,
1981,6,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1981,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,99.0,,,,,,,
1981,6,25,50.0,50.0,,,,,,,,1654.0,0.0,71.0,,,,,,,,0.0,0.0,,,,,,,86.0,46.94,642.0,,,,180.0,180.0,,,,,170.0,134.0,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1981,6,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,-9.0,,,,,,,
1981,6,27,70.0,70.0,,,,,,,,924.0,0.0,80.0,,,,,,,,0.0,0.0,,,,,,,71.96,51.98,726.0,,,,,,,,,,108.0,72.0,,,999.0,999.0,999.0,,,,,,,,,,999.0,,,,,,,
1981,6,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,-999.0,,,,,,,
1981,6,30,40.0,40.0,,,,,,,,1442.0,0.0,69.0,,,,,,,,0.0,0.0,,,,,,,84.02,55.94,630.0,,,,,,,,,,103.0,72.0,,,9999.0,9999.0,9999.0,,,,,,,,,,9999.0,,,,,,,
1981,6,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,-99.0,,,,,,,
1981,7,1,90.0,90.0,,,,,,,,1448.0,0.0,20.0,,,,,,,,0.0,0.0,,,,,,,91.03999999999999,73.04,180.0,,,,225.0,225.0,,,,,123.0,94.0,,,-9999.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,3,70.0,80.0,,,,,,,,448.0,28.0,33.0,,,,,,,,0.0,0.0,,,,,,,84.02,62.059999999999995,300.0,,,,,,,,,,164.0,121.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,6,20.0,10.0,,,,,,,,1436.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,93.91999999999999,60.980000000000004,900.0,,,,,,,,,,77.0,45.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1981,7,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1981,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1981,7,9,50.0,70.0,,,,,,,,1348.0,10.0,60.0,,,,,,,,0.0,0.0,,,,,,,93.91999999999999,73.94,540.0,,,,315.0,270.0,,,,,154.0,121.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,11,30.0,30.0,,,,,,,,130.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,86.0,60.980000000000004,900.0,,,,,,,,,,134.0,80.0,,,999.0,,,,,,,,,,,,999.0,,,,,,,
1981,7,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1981,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,
1981,7,14,70.0,70.0,,,,,,,,1742.0,33.0,55.0,,,,,,,,0.0,0.0,,,,,,,93.02,60.980000000000004,492.0,,,,,,,,,,195.0,143.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,
1981,7,17,40.0,40.0,,,,,,,,1742.0,0.0,60.0,,,,,,,,0.0,0.0,,,,,,,96.98,75.92,540.0,,,,180.0,180.0,,,,,164.0,130.0,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1981,7,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1981,7,19,70.0,90.0,,,,,,,,830.0,0.0,65.0,,,,,,,,0.0,0.0,,,,,,,93.91999999999999,71.96,576.0,,,,,,,,,,149.0,125.0,,,999.0,,,,,,,,,,,,999.0,,,,,,,
1981,7,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1981,7,22,0.0,0.0,,,,,,,,1248.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,89.06,57.92,894.0,,,,,,,,,,87.0,63.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1981,7,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1981,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1981,7,25,80.0,80.0,,,,,,,,2018.0,0.0,42.0,,,,,,,,0.0,0.0,,,,,,,93.02,60.980000000000004,372.0,,,,180.0,180.0,,,,,190.0,148.0,,,-9999.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,26,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,27,50.0,30.0,,,,,,,,924.0,5.0,85.0,,,,,,,,0.0,0.0,,,,,,,91.94,64.04,750.0,,,,,,,,,,170.0,116.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1981,7,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
